Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,IncomeBand,TenureGroup,EarlyCareerFlag,YearsWithoutPromotion,RoleTenureRatio,ManagerTenureRatio,CompanyExperienceRatio,OvertimeRiskFlag,SatisfactionIndex,CompaRatio,JobHopIntensity,StagnationRiskFlag
30,No,Non-Travel,1116,Research & Development,2,3,Medical,3,Female,49,3,1,Laboratory Technician,4,Single,2564,7181,0,No,14,3,3,0,12,2,2,11,7,6,7,0,26-35,Low,11+ years,0,5,0.6363636363636364,0.6363636363636364,0.9166666666666666,0,3.0,0.9200136126796163,0.0,0
60,No,Travel_Frequently,1499,Sales,28,3,Marketing,3,Female,80,2,3,Sales Executive,1,Married,10266,2845,4,No,19,3,4,0,22,5,4,18,13,13,11,0,56+,High,11+ years,0,5,0.7222222222222222,0.6111111111111112,0.8181818181818182,0,3.0,1.0457101124635015,0.17391304347826086,0
47,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,7389,5,No,13,3,3,3,20,2,3,5,0,0,4,0,46-55,Upper-Middle,4-5 years,0,5,0.0,0.8,0.25,0,2.75,0.9214366813059354,0.23809523809523808,0
46,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,Male,51,3,4,Research Director,3,Married,17861,2288,6,No,13,3,3,0,26,2,1,3,2,0,1,0,46-55,High,2-3 years,0,3,0.6666666666666666,0.3333333333333333,0.1153846153846153,0,2.0,1.1520414068142832,0.2222222222222222,0
35,No,Travel_Rarely,144,Research & Development,22,3,Life Sciences,4,Male,46,1,1,Laboratory Technician,3,Single,4230,19225,0,No,15,3,3,0,6,2,3,5,4,4,3,0,26-35,Lower-Middle,4-5 years,0,1,0.8,0.6,0.8333333333333334,0,3.25,1.517807169124328,0.0,0
54,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,3,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,No,11,3,3,0,19,3,3,1,0,0,0,0,46-55,Lower-Middle,0-1 years,0,1,0.0,0.0,0.0526315789473684,0,3.0,0.6869882949381529,0.35,0
34,No,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,4,Male,62,2,1,Research Scientist,3,Divorced,2768,8416,3,No,12,3,3,1,14,3,3,7,3,5,7,0,26-35,Low,6-10 years,0,2,0.4285714285714285,1.0,0.5,0,3.25,0.9932128236728462,0.2,0
46,No,Travel_Rarely,1125,Sales,10,3,Marketing,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Yes,19,3,3,1,15,3,3,3,2,1,2,0,46-55,High,2-3 years,0,2,0.6666666666666666,0.6666666666666666,0.2,1,3.25,0.9239856253805204,0.125,0
31,No,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,No,25,4,4,1,13,6,4,13,8,0,8,0,26-35,High,11+ years,0,13,0.6153846153846154,0.6153846153846154,1.0,0,3.25,1.0846212037318688,0.07142857142857142,0
33,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Yes,12,3,4,0,15,2,4,7,6,7,7,1,26-35,High,6-10 years,0,0,0.8571428571428571,1.0,0.4666666666666667,1,3.25,1.386334953304915,0.4375,0
33,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,No,13,3,1,3,8,2,3,4,3,1,3,1,26-35,Lower-Middle,4-5 years,0,3,0.75,0.75,0.5,0,2.25,1.2228574071810188,0.7777777777777778,0
30,No,Travel_Rarely,413,Sales,7,1,Marketing,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,No,14,3,1,0,4,3,3,3,2,1,2,0,26-35,Lower-Middle,2-3 years,1,2,0.6666666666666666,0.6666666666666666,0.75,0,2.5,1.070359050945123,0.0,0
35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Yes,12,3,3,0,10,2,3,8,7,0,0,0,26-35,Upper-Middle,6-10 years,0,8,0.875,0.0,0.8,1,3.25,0.7774069334036084,0.36363636363636365,0
31,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,No,12,3,1,0,12,2,3,1,0,0,0,1,26-35,High,0-1 years,0,1,0.0,0.0,0.0833333333333333,0,2.0,1.0006873314671185,0.23076923076923078,0
34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Yes,15,3,3,3,11,2,3,3,2,0,2,1,26-35,High,2-3 years,0,3,0.6666666666666666,0.6666666666666666,0.2727272727272727,1,2.25,1.0135218798959518,0.75,0
42,No,Travel_Frequently,1474,Research & Development,5,2,Other,2,Male,97,3,1,Laboratory Technician,3,Married,2093,9260,4,No,17,3,4,1,8,4,3,2,2,2,0,0,36-45,Low,2-3 years,0,0,1.0,0.0,0.25,0,3.0,0.7510095520040706,0.4444444444444444,0
36,No,Non-Travel,635,Sales,10,4,Medical,2,Male,32,3,3,Sales Executive,4,Single,9980,15318,1,No,14,3,4,0,10,3,2,10,3,9,7,0,36-45,High,6-10 years,0,1,0.3,0.7,1.0,0,3.0,1.0165777247599597,0.09090909090909091,0
22,Yes,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,No,16,3,3,0,4,3,3,2,2,1,2,1,18-25,Lower-Middle,2-3 years,1,1,1.0,1.0,0.5,0,3.0,1.3972437627825374,1.0,0
48,No,Travel_Rarely,163,Sales,2,5,Marketing,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,No,14,3,1,1,14,2,3,9,7,6,7,0,46-55,Lower-Middle,6-10 years,0,3,0.7777777777777778,0.7777777777777778,0.6428571428571429,0,2.5,0.7362406303689042,0.13333333333333333,0
55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,Female,83,3,4,Manager,2,Single,16835,9873,3,No,23,4,4,0,37,2,3,10,9,7,7,0,46-55,High,6-10 years,0,3,0.9,0.7,0.2702702702702703,0,2.5,1.0858640100620602,0.07894736842105263,0
41,No,Non-Travel,267,Sales,10,2,Life Sciences,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,No,14,3,4,0,16,3,3,14,3,1,10,0,36-45,Upper-Middle,11+ years,0,13,0.2142857142857142,0.7142857142857143,0.875,0,3.75,1.1322584861017706,0.4117647058823529,0
35,No,Travel_Rarely,619,Sales,1,3,Marketing,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,No,11,3,3,0,15,2,3,11,9,6,9,0,26-35,Lower-Middle,11+ years,0,5,0.8181818181818182,0.8181818181818182,0.7333333333333333,0,2.75,0.8572814251913407,0.5625,0
40,No,Travel_Rarely,302,Research & Development,6,3,Life Sciences,2,Female,75,3,4,Manufacturing Director,3,Single,13237,20364,7,No,15,3,3,0,22,3,3,20,6,5,13,0,36-45,High,11+ years,0,15,0.3,0.65,0.9090909090909092,0,2.75,0.8537916187223933,0.30434782608695654,0
39,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,No,11,3,1,1,8,3,3,8,3,0,7,0,36-45,Lower-Middle,6-10 years,0,8,0.375,0.875,1.0,0,2.5,1.347367829801856,0.1111111111111111,0
31,No,Travel_Rarely,828,Sales,2,1,Life Sciences,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Yes,13,3,3,0,10,2,4,6,5,0,5,0,26-35,Upper-Middle,6-10 years,0,6,0.8333333333333334,0.8333333333333334,0.6,1,3.25,1.1962319992811965,0.36363636363636365,0
42,No,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Yes,21,4,4,1,10,5,2,10,9,5,8,0,36-45,Upper-Middle,6-10 years,0,5,0.9,0.8,1.0,1,2.75,0.7543862354280823,0.09090909090909091,1
45,No,Travel_Rarely,561,Sales,2,3,Other,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,No,19,3,2,1,9,3,4,8,7,3,7,0,36-45,Lower-Middle,6-10 years,0,5,0.875,0.875,0.8888888888888888,0,3.0,0.8732748034861971,0.0,0
26,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Yes,11,3,2,1,8,2,2,7,7,1,0,1,26-35,Low,6-10 years,0,6,1.0,0.0,0.875,1,2.25,0.9835246928060952,0.0,0
29,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,No,12,3,2,2,8,2,4,3,2,1,2,0,26-35,Lower-Middle,2-3 years,0,2,0.6666666666666666,0.6666666666666666,0.375,0,3.5,0.7745883896895259,0.4444444444444444,0
33,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,No,19,3,3,1,10,2,3,6,1,0,5,0,26-35,High,6-10 years,0,6,0.1666666666666666,0.8333333333333334,0.6,0,2.5,1.0438742583216147,0.36363636363636365,0
31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,No,21,4,3,1,10,3,2,5,4,0,1,0,26-35,High,4-5 years,0,5,0.8,0.2,0.5,0,3.0,1.177213303111308,0.8181818181818182,0
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Yes,14,3,4,0,0,3,3,0,0,0,0,1,18-25,Low,0-1 years,1,0,0.0,0.0,0.0,1,2.75,0.6738633247317939,1.0,0
40,No,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,No,15,3,3,1,20,2,3,1,0,0,1,0,36-45,High,0-1 years,0,1,0.0,1.0,0.05,0,2.5,1.113549868444477,0.14285714285714285,0
41,No,Non-Travel,509,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Yes,17,3,1,0,10,3,3,8,7,0,7,0,36-45,Upper-Middle,6-10 years,0,8,0.875,0.875,0.8,1,2.0,1.237851131434857,0.18181818181818182,0
26,No,Travel_Rarely,775,Sales,29,2,Medical,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,No,12,3,1,2,8,5,3,0,0,0,0,0,26-35,Lower-Middle,0-1 years,0,0,0.0,0.0,0.0,0,2.0,0.7825850788369542,0.5555555555555556,0
35,No,Travel_Rarely,195,Sales,1,3,Medical,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,No,16,3,4,0,5,3,3,5,4,0,3,0,26-35,Lower-Middle,4-5 years,1,5,0.8,0.6,1.0,0,2.75,0.8830889219853135,0.16666666666666666,0
34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,No,12,3,4,0,10,3,3,10,7,5,7,0,26-35,Upper-Middle,6-10 years,0,5,0.7,0.7,1.0,0,3.75,0.9699620449960112,0.09090909090909091,0
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Yes,18,3,2,0,1,3,1,1,0,0,0,1,26-35,Low,0-1 years,1,1,0.0,0.0,1.0,1,2.5,0.8396380084517558,0.5,0
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,No,17,3,4,0,12,3,4,6,5,1,2,0,36-45,Upper-Middle,6-10 years,0,5,0.8333333333333334,0.3333333333333333,0.5,0,3.5,0.7630444625427714,0.3076923076923077,0
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,No,11,3,4,0,28,3,2,2,2,1,2,0,46-55,High,2-3 years,0,1,1.0,1.0,0.0714285714285714,0,2.5,1.0722959627803703,0.1724137931034483,0
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,2,Female,91,3,4,Manager,1,Married,16595,5626,7,No,16,3,2,1,22,2,3,18,16,11,8,0,36-45,High,11+ years,0,7,0.8888888888888888,0.4444444444444444,0.8181818181818182,0,2.0,1.0703839172545226,0.30434782608695654,0
37,No,Non-Travel,142,Sales,9,4,Medical,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,No,13,3,4,1,9,6,3,9,5,7,7,0,36-45,High,6-10 years,0,2,0.5555555555555556,0.7777777777777778,1.0,0,2.5,0.8998444509548581,0.1,0
52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Yes,12,3,2,2,18,3,3,10,9,6,9,0,46-55,Upper-Middle,6-10 years,0,4,0.9,0.9,0.5555555555555556,1,2.5,1.0135803494365287,0.15789473684210525,0
32,Yes,Non-Travel,1474,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,No,12,3,4,0,6,2,3,4,2,1,2,1,26-35,Lower-Middle,4-5 years,0,3,0.5,0.5,0.6666666666666666,0,3.5,0.8554639958396524,1.1428571428571428,0
24,No,Travel_Frequently,535,Sales,24,3,Medical,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,No,13,3,3,2,3,3,3,2,2,2,1,0,18-25,Low,2-3 years,1,0,1.0,0.5,0.6666666666666666,0,3.5,0.8611671881556471,0.0,0
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,No,19,3,3,1,18,4,3,1,0,0,0,0,36-45,High,0-1 years,0,1,0.0,0.0,0.0555555555555555,0,3.0,1.7854425950985224,0.15789473684210525,0
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,No,12,3,2,1,8,2,2,6,5,4,3,0,36-45,Upper-Middle,6-10 years,0,2,0.8333333333333334,0.5,0.75,0,2.0,1.1716967030334053,0.6666666666666666,0
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Yes,17,3,3,1,31,5,3,31,9,0,9,0,46-55,High,11+ years,0,31,0.2903225806451613,0.2903225806451613,1.0,1,3.25,1.0161617717687785,0.03125,0
24,No,Travel_Rarely,691,Research & Development,23,3,Medical,2,Male,89,4,1,Research Scientist,4,Married,2725,21630,1,Yes,11,3,2,2,6,3,3,6,5,1,4,0,18-25,Low,6-10 years,0,5,0.8333333333333334,0.6666666666666666,1.0,1,2.75,0.9777835782183909,0.14285714285714285,0
26,No,Travel_Rarely,703,Sales,28,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,No,20,4,4,2,6,5,4,5,3,1,4,0,26-35,Upper-Middle,4-5 years,0,4,0.6,0.8,0.8333333333333334,0,2.75,1.1398916893788613,0.14285714285714285,0
24,No,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,No,21,4,4,1,1,2,3,1,0,0,0,0,18-25,Low,0-1 years,1,1,0.0,0.0,1.0,0,3.25,0.7632094205029423,0.5,0
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,18200,7999,1,No,11,3,3,1,32,2,3,32,5,10,7,0,46-55,High,11+ years,0,22,0.15625,0.21875,1.0,0,2.25,0.9483203900211141,0.030303030303030304,0
25,No,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,No,11,3,3,0,7,1,3,7,4,0,6,0,18-25,Low,6-10 years,0,7,0.5714285714285714,0.8571428571428571,1.0,0,2.75,0.7520860109892651,0.125,0
24,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,Yes,16,3,4,1,6,4,3,6,3,1,2,1,18-25,Low,6-10 years,0,5,0.5,0.3333333333333333,1.0,1,2.75,1.0355535437571657,0.14285714285714285,0
30,Yes,Travel_Frequently,448,Sales,12,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,2033,14470,1,No,18,3,3,1,1,2,4,1,0,0,0,1,26-35,Low,0-1 years,1,1,0.0,0.0,1.0,0,2.5,0.7294803723001794,0.5,0
34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,3622,22794,1,Yes,13,3,4,1,6,3,3,6,5,1,3,0,26-35,Lower-Middle,6-10 years,0,5,0.8333333333333334,0.5,1.0,1,3.25,1.299644814791564,0.14285714285714285,0
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,No,17,3,3,0,9,2,1,3,1,1,2,1,26-35,Lower-Middle,2-3 years,0,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,1.75,0.76931784456963,0.2,0
35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,No,14,3,4,0,9,3,3,3,2,0,2,0,26-35,Lower-Middle,2-3 years,0,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,3.0,0.6689957443564394,0.4,0
31,No,Travel_Rarely,525,Sales,6,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,5460,6219,4,No,22,4,4,2,13,4,4,7,7,5,7,0,26-35,Upper-Middle,6-10 years,0,2,1.0,1.0,0.5384615384615384,0,3.25,0.9923164260217765,0.2857142857142857,0
27,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,2187,5013,0,No,12,3,3,2,6,5,2,5,3,0,3,0,26-35,Low,4-5 years,0,5,0.6,0.6,0.8333333333333334,0,2.25,0.7847386002068334,0.0,0
37,No,Travel_Rarely,558,Sales,2,3,Marketing,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,Yes,11,3,3,1,17,3,2,3,0,1,0,0,36-45,High,2-3 years,0,2,0.0,0.0,0.1764705882352941,1,3.0,1.7450956634910435,0.2222222222222222,0
20,No,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,2836,11757,1,No,13,3,4,0,1,0,4,1,0,0,0,0,18-25,Low,0-1 years,1,1,0.0,0.0,1.0,0,3.5,1.0176125606705897,0.5,0
42,No,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,4089,5718,1,No,13,3,2,2,10,4,3,10,2,2,2,0,36-45,Lower-Middle,6-10 years,0,8,0.2,0.2,1.0,0,3.0,0.7431468619053194,0.09090909090909091,0
43,No,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,16627,2671,4,Yes,14,3,3,1,21,3,2,1,0,0,0,0,36-45,High,0-1 years,0,1,0.0,0.0,0.0476190476190476,1,2.75,1.0724479296288612,0.18181818181818182,0
38,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,No,17,3,4,0,8,3,2,0,0,0,0,0,36-45,Low,0-1 years,0,0,0.0,0.0,0.0,0,2.5,0.9397486940748498,0.3333333333333333,0
43,No,Travel_Frequently,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679,19627,3,Yes,13,3,2,1,10,3,3,8,7,4,7,0,36-45,Upper-Middle,6-10 years,0,4,0.875,0.875,0.8,1,3.0,1.0321181288237489,0.2727272727272727,0
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,15402,17997,7,No,11,3,1,1,21,3,1,3,2,0,2,0,46-55,High,2-3 years,0,3,0.6666666666666666,0.6666666666666666,0.1428571428571428,0,1.75,0.9934349559237216,0.3181818181818182,0
44,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,No,11,3,2,0,10,1,4,2,2,0,2,0,36-45,Upper-Middle,2-3 years,0,2,1.0,1.0,0.2,0,2.5,1.0877314669854088,0.36363636363636365,0
34,No,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Yes,18,3,4,2,8,3,3,8,2,0,6,0,26-35,Low,6-10 years,0,8,0.25,0.75,1.0,1,3.25,0.9253959076055891,0.1111111111111111,0
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,No,11,3,2,1,5,3,3,4,3,0,2,1,26-35,Lower-Middle,4-5 years,1,4,0.75,0.5,0.8,0,2.25,1.0911705913255512,0.0,0
21,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,3,Male,49,3,1,Sales Representative,3,Single,3447,24444,1,No,11,3,3,0,3,2,3,3,2,1,2,0,18-25,Lower-Middle,2-3 years,1,2,0.6666666666666666,0.6666666666666666,1.0,0,3.0,1.236851373988548,0.25,0
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Yes,12,3,1,1,26,2,4,2,2,0,1,0,36-45,High,2-3 years,0,2,1.0,0.5,0.0769230769230769,1,3.25,1.016734932444066,0.14814814814814814,0
22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,No,20,4,4,0,3,3,3,2,2,2,2,0,18-25,Low,2-3 years,1,0,1.0,1.0,0.6666666666666666,0,2.75,0.9950069219815039,0.0,0
33,No,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104,20431,0,No,12,3,4,0,6,3,3,5,0,1,2,0,26-35,Upper-Middle,4-5 years,0,4,0.0,0.4,0.8333333333333334,0,3.25,1.2911018114393225,0.0,0
32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5,0,26-35,Upper-Middle,6-10 years,0,6,0.6666666666666666,0.8333333333333334,1.0,1,2.75,1.1489788361373023,0.14285714285714285,0
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,No,20,4,3,1,1,2,3,1,0,0,0,0,26-35,Low,0-1 years,1,1,0.0,0.0,1.0,0,3.0,0.7474213553867554,0.5,0
53,No,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,8381,7507,7,No,20,4,4,0,18,2,4,14,7,8,10,0,46-55,High,11+ years,0,6,0.5,0.7142857142857143,0.7777777777777778,0,3.25,1.52318753964991,0.3684210526315789,0
34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,No,12,3,4,1,10,4,2,10,9,8,8,0,26-35,Low,6-10 years,0,2,0.9,0.8,1.0,0,3.0,0.9655837097195192,0.09090909090909091,0
45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,No,14,3,4,2,5,4,3,1,1,0,0,1,36-45,Lower-Middle,0-1 years,1,1,1.0,0.0,0.2,0,2.25,0.7789502201335776,0.3333333333333333,0
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Yes,13,3,3,1,3,2,3,3,2,0,2,0,26-35,Low,2-3 years,1,3,0.6666666666666666,0.6666666666666666,1.0,1,3.25,0.9541014805441107,0.25,0
37,No,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,No,15,3,3,1,10,2,3,10,7,7,8,0,36-45,High,6-10 years,0,3,0.7,0.8,1.0,0,3.0,0.960961348235016,0.09090909090909091,0
29,No,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,0,26-35,Upper-Middle,6-10 years,0,5,0.0,0.3333333333333333,1.0,0,2.0,1.0106724624738277,0.14285714285714285,0
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,6646,19368,1,No,13,3,2,0,17,3,3,17,11,11,8,0,26-35,Upper-Middle,11+ years,0,6,0.6470588235294118,0.4705882352941176,1.0,0,2.75,1.2078635471320012,0.05555555555555555,0
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,No,23,4,3,1,15,2,1,13,11,4,7,0,26-35,Upper-Middle,11+ years,0,9,0.8461538461538461,0.5384615384615384,0.8666666666666667,0,2.75,1.4039641741791618,0.1875,0
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725,6729,2,No,15,3,3,1,16,1,4,9,7,7,1,0,46-55,High,6-10 years,0,2,0.7777777777777778,0.1111111111111111,0.5625,0,3.0,1.0924645388828225,0.11764705882352941,0
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,13934,2,Yes,11,3,3,1,13,2,3,3,2,0,2,0,36-45,High,2-3 years,0,3,0.6666666666666666,0.6666666666666666,0.2307692307692307,1,2.5,1.6078797474385818,0.14285714285714285,0
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,No,13,3,4,0,5,0,3,4,2,1,1,0,26-35,Low,4-5 years,1,3,0.5,0.25,0.8,0,3.0,0.7337862082409576,0.0,0
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1,1,18-25,Low,0-1 years,1,0,0.0,1.0,1.0,1,3.5,0.3620490386871033,0.5,0
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7,1,26-35,Lower-Middle,6-10 years,0,1,0.8,0.7,1.0,1,1.5,1.2013282274771278,0.09090909090909091,0
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,No,18,3,3,2,1,3,3,1,0,0,0,0,26-35,Low,0-1 years,1,1,0.0,0.0,1.0,0,3.0,0.4596479866780766,0.5,0
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,No,16,3,1,1,5,3,4,3,2,0,2,0,18-25,Low,2-3 years,1,3,0.6666666666666666,0.6666666666666666,0.6,0,1.75,1.0115126264211538,0.3333333333333333,0
